Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility_20D
2025-11-21 00:00:00-05:00,180.80682891210233,184.11888595894638,172.51667761994415,178.4524688720703,346926200,0.0,0.0,-0.9743078144453632,2.997835088262219
2025-11-24 00:00:00-05:00,179.0610093294625,183.06141961318156,176.0581937395723,182.1136932373047,256618300,0.0,0.0,2.0516524026680916,2.963002588484135
2025-11-25 00:00:00-05:00,174.49194072660026,177.73417270583553,169.14475137656873,177.39498901367188,320600300,0.0,0.0,-2.591076013973348,2.741926631448915
2025-11-26 00:00:00-05:00,181.19589856886267,182.47283807635972,177.81400147563977,179.82916259765625,183852000,0.0,0.0,1.37217719481173,2.653658032512272
2025-11-28 00:00:00-05:00,178.5821404669205,178.86147001761242,176.07814512953246,176.5769500732422,121332800,0.0,0.0,-1.8085011782490779,2.6487781489942557
2025-12-01 00:00:00-05:00,174.34231895632354,179.8690869073362,173.26489832447646,179.489990234375,188131000,0.0,0.0,1.6497284384652255,2.6970434476194534
2025-12-02 00:00:00-05:00,181.32556167204697,185.21624923794855,179.56977380817938,181.0262908935547,182632200,0.0,0.0,0.8559255349970263,2.6427401827714956
2025-12-03 00:00:00-05:00,180.6472109015755,182.01393165685582,178.68191808959097,179.1607666015625,165138000,0.0,0.0,-1.030526716745872,2.5266111016207065
2025-12-04 00:00:00-05:00,181.1960032737075,184.08924235816875,179.53989011299373,182.951904296875,167364900,0.01,0.0,2.116053512845051,2.5712939902419474
2025-12-05 00:00:00-05:00,183.46070200471706,184.22890867632069,180.48766317737477,181.98416137695312,143971100,0.0,0.0,-0.528960288028224,2.447592634616907
2025-12-08 00:00:00-05:00,182.213626289633,187.56111397793046,181.9741810893209,185.11683654785156,204378100,0.0,0.0,1.7213998994173751,2.4821724787844444
2025-12-09 00:00:00-05:00,185.12679644575,185.2864265695677,182.89203560496765,184.53817749023438,144719700,0.0,0.0,-0.31259126312241925,2.0678475159825442
2025-12-10 00:00:00-05:00,184.53819180758595,185.0469957406681,181.61502392815055,183.35096740722656,162785400,0.0,0.0,-0.6433411769608655,1.9766206603012957
2025-12-11 00:00:00-05:00,179.85912243695617,180.89670300875093,176.20766331092784,180.50759887695312,182136600,0.0,0.0,-1.550779126219859,1.9932391600887582
2025-12-12 00:00:00-05:00,180.68718311570447,182.39319766595756,174.21232912082112,174.6114044189453,204274900,0.0,0.0,-3.2664522129215667,1.9672555776781022
2025-12-15 00:00:00-05:00,177.52459033283526,178.0034654802094,174.6213802569945,175.87843322753906,164775600,0.0,0.0,0.7256277519845034,1.9224651592456408
2025-12-16 00:00:00-05:00,175.8485164107673,178.07332144734244,174.4916907151964,177.30511474609375,148588100,0.0,0.0,0.8111747940743541,1.9047246398342548
2025-12-17 00:00:00-05:00,175.68889685369163,175.71882560019336,169.91240520818417,170.5409393310547,222775500,0.0,0.0,-3.8149917021432556,1.9880486503476587
2025-12-18 00:00:00-05:00,174.1225483861358,175.7387615308714,171.41888356310693,173.73345947265625,176096000,0.0,0.0,1.8719963394855155,1.9183150909837008
2025-12-19 00:00:00-05:00,176.2575523358494,181.0263919449467,175.92832091222974,180.56747436523438,324925900,0.0,0.0,3.9336204513061634,2.020266577083314
2025-12-22 00:00:00-05:00,183.49062822521734,183.73007341419415,181.9243013805983,183.26116943359375,129064400,0.0,0.0,1.4917941771234178,2.031012068441309
2025-12-23 00:00:00-05:00,182.5428423541149,188.88799500778453,182.47299846788633,188.76828002929688,174873600,0.0,0.0,3.0050613628211487,2.0883094737002477
2025-12-24 00:00:00-05:00,187.50124372172942,188.4689804086018,186.154389299292,188.169677734375,65528500,0.0,0.0,-0.31710957732357103,1.9878151784693225
2025-12-26 00:00:00-05:00,189.47662851874142,192.240166195598,187.5611125998212,190.085205078125,139740300,0.0,0.0,1.0179787555644415,1.9794522772887524
2025-12-29 00:00:00-05:00,187.2717899684254,188.31932652162573,185.47598909796272,187.7805938720703,120006100,0.0,0.0,-1.2124095639676424,1.9503654083733342
2025-12-30 00:00:00-05:00,187.8005508490403,188.5487999407664,186.49359631469858,187.1021728515625,97687300,0.0,0.0,-0.36128388270515455,1.930272905816252
2025-12-31 00:00:00-05:00,189.12746144975497,190.11514057964584,186.0546497967401,186.0646209716797,120100500,0.0,0.0,-0.5545375898472038,1.9317973193893065
2026-01-02 00:00:00-05:00,189.39681300359115,192.47959571470966,187.8204997023152,188.4091339111328,148240500,0.0,0.0,1.2600530542611788,1.9256975874754942
2026-01-05 00:00:00-05:00,191.31233377676458,193.1779786425506,185.7154296257417,187.6808319091797,183529700,0.0,0.0,-0.386553447189375,1.8801733328437424
2026-01-06 00:00:00-05:00,190.07522846701318,191.72137039337454,186.3838692947835,186.80288696289062,176862600,0.0,0.0,-0.46778615448268557,1.8790695315831583
2026-01-07 00:00:00-05:00,188.12978540958392,190.9232365533545,186.12446806753155,188.66851806640625,153543200,0.0,0.0,0.9987164191344933,1.853992869626097
2026-01-08 00:00:00-05:00,188.66852284990722,189.10749810453436,183.28113525242415,184.60801696777344,172457000,0.0,0.0,-2.1521879433025637,1.9205727231892342
2026-01-09 00:00:00-05:00,184.64792389684447,185.9049768874807,183.2412119543349,184.42843627929688,131327500,0.0,0.0,-0.09727675505442068,1.9145267126891552
2026-01-12 00:00:00-05:00,182.79226917353867,186.6831584288149,182.59273912358015,184.5082550048828,137968500,0.0,0.0,0.043278968903170956,1.8773407114125042
2026-01-13 00:00:00-05:00,184.5681140987238,187.6708543554723,182.97184323887342,185.376220703125,160128900,0.0,0.0,0.47042106501913317,1.6994144737248178
2026-01-14 00:00:00-05:00,183.88968589856495,184.02935843961012,180.3778995796448,182.71243286132812,159586100,0.0,0.0,-1.4369630752494755,1.7401097787785245
2026-01-15 00:00:00-05:00,186.06460797964908,189.25713440169068,185.895006678512,186.6133270263672,206188600,0.0,0.0,2.134991091711691,1.788869909074585
2026-01-16 00:00:00-05:00,188.63857958929228,189.99540517049002,185.6455833269296,185.79522705078125,187967200,0.0,0.0,-0.43839311405146075,1.5224045185223567
2026-01-20 00:00:00-05:00,181.47532662721457,181.95421697054311,177.19534884297914,177.65428161621094,223345300,0.0,0.0,-4.381676302343996,1.8249910667623983
2026-01-21 00:00:00-05:00,178.6320081827799,184.94723253133864,177.9835164834521,182.8920440673828,200381000,0.0,0.0,2.948289454957864,1.727532253650747
2026-01-22 00:00:00-05:00,184.31869154642928,185.7353746560278,183.5005985718231,184.40847778320312,139636600,0.0,0.0,0.8291414334357983,1.705204450357183
2026-01-23 00:00:00-05:00,187.06227125943187,189.15737478680413,186.38386606278428,187.23187255859375,142748100,0.0,0.0,1.531054759158046,1.59909088325523
2026-01-26 00:00:00-05:00,186.7230748442759,188.6784906596197,185.55580805974404,186.03468322753906,124799600,0.0,0.0,-0.639415348837058,1.6037685361579401
2026-01-27 00:00:00-05:00,186.80288446054914,189.55643562401056,185.2664711415707,188.07989501953125,143711600,0.0,0.0,1.0993712336374806,1.6067076993242984
2026-01-28 00:00:00-05:00,190.82347487286611,191.9009553855833,189.3968053634026,191.07289123535156,148552700,0.0,0.0,1.5913429851231564,1.6213389310510338
2026-01-29 00:00:00-05:00,190.89331059974717,193.0283141326731,185.62563804704834,192.06057739257812,171764400,0.0,0.0,0.516915900963677,1.620093558457476
2026-01-30 00:00:00-05:00,190.76362243793778,194.0359639826301,189.0276790286862,190.68380737304688,179489500,0.0,0.0,-0.7168415497976421,1.6241751575924934
2026-02-02 00:00:00-05:00,186.7629812920276,189.8557504766133,184.4484052141589,185.17669677734375,165794100,0.0,0.0,-2.8880850826149107,1.7341248293792209
2026-02-03 00:00:00-05:00,185.8052108647954,185.8351396091497,175.81857039871747,179.91897583007812,204019600,0.0,0.0,-2.839299457635047,1.8409721084612756
2026-02-04 00:00:00-05:00,179.04104143486663,179.16075641282603,171.50866453387607,173.78334045410156,207014100,0.0,0.0,-3.410221377522338,1.9765250617876904
2026-02-05 00:00:00-05:00,174.5215964583249,176.40719862825284,170.6307075914073,171.47872924804688,206312900,0.0,0.0,-1.3261404689498213,1.9618449221063607
2026-02-06 00:00:00-05:00,176.277498975506,186.56342663955238,174.1923819783884,184.97714233398438,231346200,0.0,0.0,7.87177112002726,2.661819702752356
2026-02-09 00:00:00-05:00,183.82983865020864,193.20790343822367,183.52056478242866,189.59634399414062,196387400,0.0,0.0,2.4971743004960523,2.7172600927031954
2026-02-10 00:00:00-05:00,190.93321971968697,192.0306425866914,187.6808205923615,188.09983825683594,136764800,0.0,0.0,-0.7893114950312197,2.7257140827973223
2026-02-11 00:00:00-05:00,192.00071425091673,192.80882083578368,188.329312674443,189.6063232421875,144192700,0.0,0.0,0.8008964809924857,2.7288785583798463
2026-02-12 00:00:00-05:00,192.5793648877844,193.1580126884611,186.07458174632154,186.5035858154297,189932500,0.0,0.0,-1.6364103125372176,2.735331223309845
2026-02-13 00:00:00-05:00,187.04232046551596,187.0622780376601,181.16607138035295,182.3832244873047,161888000,0.0,0.0,-2.209266545793198,2.7408666906319894
2026-02-17 00:00:00-05:00,181.3256935584433,186.71308084037668,178.76168607280786,184.53817749023438,162276900,0.0,0.0,1.1815522008602697,2.7536076441337656
2026-02-18 00:00:00-05:00,188.3093443160685,189.92555739322245,186.3239846890322,187.5411376953125,164749100,0.0,0.0,1.6272839831405816,2.572013332453374
2026-02-19 00:00:00-05:00,186.62329889395997,187.9900957055448,185.22657333636724,187.46133422851562,126554500,0.0,0.0,-0.042552512892679584,2.495873981302175
2026-02-20 00:00:00-05:00,186.13446388219373,189.88568076730476,185.50592973146237,189.3768768310547,178422300,0.0,0.0,1.0218334412386065,2.498993610147753
2026-02-23 00:00:00-05:00,190.9531700210539,193.49722008283115,189.13742673270812,191.1028289794922,171584800,0.0,0.0,0.9113848413379699,2.484929118541567
2026-02-24 00:00:00-05:00,191.04296985904048,193.31764595479845,186.96250644177093,192.39979553222656,175123600,0.0,0.0,0.6786747007672789,2.480893940845668
2026-02-25 00:00:00-05:00,193.9960453222018,197.16862939564908,193.33758246616242,195.10345458984375,250637100,0.0,0.0,1.405229693793686,2.487682557538821
2026-02-26 00:00:00-05:00,193.81646526905493,193.8364076167612,183.88969739169633,184.45835876464844,360807900,0.0,0.0,-5.456128825383422,2.7656602880219467
2026-02-27 00:00:00-05:00,180.82687141264745,182.16373952566906,175.96824531148394,176.77635192871094,311636500,0.0,0.0,-4.164629289442512,2.9018886543674767
2026-03-02 00:00:00-05:00,174.60143816018197,183.0317240302905,174.23230678711255,182.0540008544922,209095300,0.0,0.0,2.985494874285899,2.9954583237329957
2026-03-03 00:00:00-05:00,178.0732983803544,180.47766036606842,176.50695643346228,179.62965393066406,178099400,0.0,0.0,-1.331663634113589,2.9413768259831863
2026-03-04 00:00:00-05:00,180.01876499488523,184.26881453838726,179.63964723402094,182.61268615722656,177731200,0.0,0.0,1.660656891157819,2.8934306043060234
2026-03-05 00:00:00-05:00,180.74705501791135,183.6303076754259,177.4647422536165,182.9119873046875,198779700,0.0,0.0,0.163899427668035,2.7721554583242676
2026-03-06 00:00:00-05:00,179.42014994688597,182.3333312190456,176.40721126414203,177.40487670898438,189021900,0.0,0.0,-3.0107980766343134,2.8484705698922914
2026-03-09 00:00:00-04:00,176.4171820751478,182.48298979408452,175.1501427003192,182.2235870361328,177213600,0.0,0.0,2.716222020803327,2.2986648022525693
2026-03-10 00:00:00-04:00,181.97417604353973,186.00475307627937,181.5850871183009,184.33865356445312,179118500,0.0,0.0,1.1606985477137677,2.2393960482895108
2026-03-11 00:00:00-04:00,185.4860219488843,187.1921136401388,184.02934488988058,185.60574340820312,145280400,0.01,0.0,0.6873706730786022,2.240383531417943
2026-03-12 00:00:00-04:00,183.63027948516628,184.51824924312825,181.33552155955923,182.72235107421875,155762700,0.0,0.0,-1.5535038307747384,2.2555387348745004
2026-03-13 00:00:00-04:00,184.49827615888313,185.6656060713691,179.5296376335348,179.83892822265625,160988400,0.0,0.0,-1.5780351087926303,2.253564867587006
2026-03-16 00:00:00-04:00,182.55273992235968,188.44926587891726,180.9962999229416,182.8021697998047,217307400,0.0,0.0,1.647719771483347,2.2336700598637025
2026-03-17 00:00:00-04:00,184.63795767039014,184.97717862722422,181.26566108165355,181.5150909423828,182497800,0.0,0.0,-0.7040829213523114,2.2225193965220087
2026-03-18 00:00:00-04:00,182.06384475172882,182.96180140975886,179.91875397930713,179.98858642578125,156683100,0.0,0.0,-0.8409793966310586,2.1922930959358267
2026-03-19 00:00:00-04:00,177.60403750119184,179.56954607641802,175.38909905828712,178.1527862548828,170968500,0.0,0.0,-1.019953657814543,2.1998980211676096
2026-03-20 00:00:00-04:00,177.59405294207926,177.85345450506617,171.32837633709812,172.30613708496094,241323500,0.0,0.0,-3.281817417975763,2.279924348508572
2026-03-23 00:00:00-04:00,176.85574153065542,177.96321071223454,174.36144294367455,175.23944091796875,182836300,0.0,0.0,1.7023791970691482,2.3113579634081507
2026-03-24 00:00:00-04:00,174.4312942297872,175.81812366395545,173.58322660302642,174.80044555664062,147667800,0.0,0.0,-0.25051173356209766,2.2976921402311508
2026-03-25 00:00:00-04:00,176.69612335614488,180.8067226806179,176.44669348987364,178.2725067138672,162602100,0.0,0.0,1.9862999468737152,2.3259273206819113
2026-03-26 00:00:00-04:00,175.66847416549638,176.10745794358192,170.74970926821888,170.8494873046875,186152200,0.0,0.0,-4.163861015929882,2.192928086953089
2026-03-27 00:00:00-04:00,169.61229451028825,170.58008352629554,166.62910808502988,167.13795471191406,196212700,0.0,0.0,-2.172399022862981,2.0516835555776067
2026-03-30 00:00:00-04:00,168.3950875250076,169.0635577295173,163.89537828689438,164.79331970214844,185627000,0.0,0.0,-1.4028142284060685,1.9165484785775422
2026-03-31 00:00:00-04:00,166.58922503111532,174.22177306603788,166.57925331681818,174.0022735595703,226181300,0.0,0.0,5.5881839591958915,2.3337687474055824
2026-04-01 00:00:00-04:00,175.59862725595661,176.96549806235143,174.3514779146501,175.3491973876953,168132000,0.0,0.0,0.7740840395765725,2.3061574148014023
2026-04-02 00:00:00-04:00,171.7873183615289,177.0852211444685,170.9791680862979,176.98544311523438,143143200,0.0,0.0,0.9331355671513775,2.318533974889006
2026-04-06 00:00:00-04:00,176.75597747742694,177.3845303646084,175.35916114415525,177.23487854003906,107564300,0.0,0.0,0.14093555967893412,2.2180088717579642
2026-04-07 00:00:00-04:00,175.32922705160684,177.8235255680002,173.26395579650787,177.69383239746094,132534900,0.0,0.0,0.25895233556876285,2.126891479732251
2026-04-08 00:00:00-04:00,184.079243714486,184.83750503722598,179.8888249511496,181.66476440429688,147732700,0.0,0.0,2.234704465123949,2.173560772906491
2026-04-09 00:00:00-04:00,181.42529878487736,183.6601958045732,180.20807985372045,183.49058532714844,116428500,0.0,0.0,1.0050495641456214,2.1803884394655473
2026-04-10 00:00:00-04:00,183.88967366981893,189.56669990817062,183.87970195572368,188.1998291015625,160459500,0.0,0.0,2.5664770571296014,2.223551708488255
2026-04-13 00:00:00-04:00,185.605746824658,189.2274732756209,185.3164148846483,188.87826538085938,133648200,0.0,0.0,0.360487192010539,2.185209587404994
2026-04-14 00:00:00-04:00,190.40477641072036,196.0618438720703,190.33494396561244,196.0618438720703,161307000,0.0,0.0,3.8032848706683,2.3066213444059764
2026-04-15 00:00:00-04:00,196.09178511161633,199.94298301571828,195.2936216855987,198.41647338867188,185338400,0.0,0.0,1.2009626504063453,2.29899896676553
2026-04-16 00:00:00-04:00,196.97974400923295,199.39423847906178,195.36344336942167,197.8976593017578,134012900,0.0,0.0,-0.26147732496876186,2.2852020529102854
2026-04-17 00:00:00-04:00,199.44410763257105,201.2400056483541,198.8155547450397,201.2200469970703,160324400,0.0,0.0,1.678841329925218,2.270352230756144
2026-04-20 00:00:00-04:00,199.52392392325544,201.70893187328167,197.38880498867078,201.59918212890625,119381400,0.0,0.0,0.188418170800575,2.0798661950595054
2026-04-21 00:00:00-04:00,201.66904795828867,202.28762917830338,198.54618104306965,199.42417907714844,107945300,0.0,0.0,-1.0788749382758311,2.1097235389756763
2026-04-22 00:00:00-04:00,200.53164182940822,202.03819274902344,198.54617460274403,202.03819274902344,107501000,0.0,0.0,1.3107807107300529,2.1027637382726465
2026-04-23 00:00:00-04:00,201.99828375930824,203.3651545152774,196.77022843278436,199.18470764160156,113561800,0.0,0.0,-1.412349352662512,2.134477286555503
2026-04-24 00:00:00-04:00,199.50398270942756,210.46890943516505,199.35431566144254,207.79502868652344,214134400,0.0,0.0,4.322782178848117,1.9802606307335568
2026-04-27 00:00:00-04:00,209.17187844164343,216.33551207209098,206.90706623150768,216.1160125732422,187172400,0.0,0.0,4.00441913327565,1.9403985539290227
2026-04-28 00:00:00-04:00,209.01225288404052,214.2402930542568,207.72518626919629,212.68385314941406,180275400,0.0,0.0,-1.5881097300298186,1.9544287470511554
2026-04-29 00:00:00-04:00,212.2149257168926,212.23488436877426,207.10660696252424,208.77279663085938,123711800,0.0,0.0,-1.8389061795899941,1.79626749847708
2026-04-30 00:00:00-04:00,209.45124259423534,209.82040915320695,198.24685712515335,199.11488342285156,225239200,0.0,0.0,-4.626040060709824,2.184805285031976
2026-05-01 00:00:00-04:00,200.8209691272831,202.5370477944956,196.67045257290908,197.99742126464844,128647000,0.0,0.0,-0.5612147816343893,2.2004752586036638
2026-05-04 00:00:00-04:00,199.04502180842945,201.2699318245734,194.29588290907526,198.02734375,125368100,0.0,0.0,0.015112563163932613,2.2019923704326883
2026-05-05 00:00:00-04:00,198.84548202478717,199.7833407086998,195.58293528206713,196.05186462402344,113406600,0.0,0.0,-0.9975789648880573,2.2293647833310146
2026-05-06 00:00:00-04:00,199.43413852494058,207.7950323152332,198.15705885791613,207.3560333251953,188362800,0.0,0.0,5.765907262779835,2.4964501203226726
2026-05-07 00:00:00-04:00,207.86487247229027,213.7115092245668,206.02907228582575,211.01766967773438,168307900,0.0,0.0,1.7658692123978526,2.5072304524806945
2026-05-08 00:00:00-04:00,212.5441790763045,217.30330524675068,212.40449895841255,214.709228515625,136421400,0.0,0.0,1.7494074517685476,2.4822802026499167
2026-05-11 00:00:00-04:00,213.55186573785767,221.79303819063418,213.40221390900197,218.93955993652344,160685800,0.0,0.0,1.9702606404692125,2.497084911700313
2026-05-12 00:00:00-04:00,218.05159434962442,223.23973257586303,214.42986778297353,220.27650451660156,159176600,0.0,0.0,0.6106455043874748,2.392882289753857
2026-05-13 00:00:00-04:00,224.41703053540263,227.32039781394542,221.0647077692387,225.3149871826172,150405400,0.0,0.0,2.287344570440064,2.4191670559240146
2026-05-14 00:00:00-04:00,229.32582552778115,236.00055597235212,228.77707677625682,235.202392578125,180782900,0.0,0.0,4.3882590852662995,2.5455417781496816
2026-05-15 00:00:00-04:00,229.23602944473367,230.9720668751014,223.7286287034134,224.80616760253906,180977600,0.0,0.0,-4.4201187163233175,2.7996768450977045
2026-05-18 00:00:00-04:00,229.34577348371204,229.4754818886306,217.8719993892805,221.81300354003906,146280900,0.0,0.0,-1.3314421461033787,2.831675204369851
2026-05-19 00:00:00-04:00,219.11914008419038,223.96805720569674,217.41304835521052,220.1068878173828,140948200,0.0,0.0,-0.769168486710603,2.8233242871838673
2026-05-20 00:00:00-04:00,222.6710257508039,225.61431038954527,219.9971448577806,222.9603729248047,184201600,0.0,0.0,1.2964088201498525,2.823117538845236
2026-05-21 00:00:00-04:00,221.78305837384474,226.8814055684356,217.43300079554024,219.0093994140625,203381800,0.0,0.0,-1.7720518937572316,2.8372637427629868
2026-05-22 00:00:00-04:00,220.39621757095847,220.50596731800164,214.3101381389001,214.83892822265625,169275700,0.0,0.0,-1.9042430153974776,2.737155800214496
2026-05-26 00:00:00-04:00,216.04617181279934,217.68243116855118,211.5165320236786,214.37001037597656,187202600,0.0,0.0,-0.21826484173934624,2.5871860755808718
2026-05-27 00:00:00-04:00,213.63168066177133,213.66161102691768,208.30386252985457,212.1151580810547,167601200,0.0,0.0,-1.0518506254522997,2.572696351842883
2026-05-28 00:00:00-04:00,210.79815519844968,215.02849096688144,210.73829446983814,213.76138305664062,143996000,0.0,0.0,0.7760996387428776,2.539599024319339
2026-05-29 00:00:00-04:00,214.09065053210412,217.36316924965476,210.64852132770383,210.6584930419922,289410600,0.0,0.0,-1.4515671494445104,2.314721290487697
2026-06-01 00:00:00-04:00,215.23801892090273,224.35717434911126,215.20808855445495,223.8483428955078,212850700,0.0,0.0,6.2612476065165845,2.6573373618734317
2026-06-02 00:00:00-04:00,226.66188583823322,231.75026086454594,220.84519513709748,222.3118438720703,193362900,0.0,0.0,-0.6864017859425142,2.6707340963354316
2026-06-03 00:00:00-04:00,221.2143597561905,222.31185725112735,214.02079575535723,214.26025390625,160907000,0.0,0.0,-3.62175484022057,2.814630573154733
2026-06-04 00:00:00-04:00,213.67091279390368,221.35231998810906,210.73419644348996,218.4156036376953,169022200,0.25,0.0,1.9393936372648524,2.554611154674871
2026-06-05 00:00:00-04:00,214.2902104723603,214.62982678346356,204.10161444712602,204.87075805664062,219655500,0.0,0.0,-6.2014093111784625,2.9091095801433298
2026-06-08 00:00:00-04:00,209.94507132882276,210.23475572682116,205.76975069388217,208.40679931640625,138372800,0.0,0.0,1.7259863209897475,2.908327369483767
2026-06-09 00:00:00-04:00,210.3845825512031,211.16370951624515,199.11719156565087,207.95730590820312,180962500,0.0,0.0,-0.21568077897530236,2.866868311131573
2026-06-10 00:00:00-04:00,204.20149632565034,206.98838641050182,199.696542748819,200.19598388671875,161746600,0.0,0.0,-3.7321708836285827,2.9636402490214664
2026-06-11 00:00:00-04:00,201.26479475008583,205.43013200106668,199.31696212361035,204.64100646972656,158643200,0.0,0.0,2.2203355415576276,2.96043666831483
2026-06-12 00:00:00-04:00,204.6310298517525,206.83856645475237,203.21261880599855,204.96066284179688,112001800,0.0,0.0,0.1562034792462752,2.7403491330179564
2026-06-15 00:00:00-04:00,208.68648640498938,212.47225882321928,208.10713284720606,212.21253967285156,149936700,0.0,0.0,3.5381798294886524,2.7418917890822647
2026-06-16 00:00:00-04:00,210.94395209283806,211.25361840198772,207.05830064217733,207.1781768798828,125694100,0.0,0.0,-2.372321070531347,2.773157158084236
2026-06-17 00:00:00-04:00,208.29691745433288,208.9761653200819,202.8530121596522,204.42124938964844,128363500,0.0,0.0,-1.3307036154839746,2.7809446919953
2026-06-18 00:00:00-04:00,207.09826842291386,211.1537281092123,206.26919428756833,210.4545135498047,241272000,0.0,0.0,2.951387968799768,2.855577581685583
2026-06-22 00:00:00-04:00,211.2036686200953,213.7508214450341,207.48782537372824,208.41677856445312,122041400,0.0,0.0,-0.9682543514892727,2.838626881781391
2026-06-23 00:00:00-04:00,201.94403040148535,203.54224815949766,199.77645766483005,199.81640625,153496200,0.0,0.0,-4.126525884188082,2.9497831830033934
2026-06-24 00:00:00-04:00,199.89631590195674,201.44458647582786,196.36027935647695,198.77757263183594,151810700,0.0,0.0,-0.5198940555783627,2.950004557011046
2026-06-25 00:00:00-04:00,199.85637045714446,200.5755669254449,191.9152592982058,195.52122497558594,149550000,0.0,0.0,-1.6381866490950747,2.960393583386888
2026-06-26 00:00:00-04:00,192.90414096411192,195.33143282930595,191.0062707295152,192.31480407714844,179304100,0.0,0.0,-1.6399349476446279,2.9606820019118483
2026-06-29 00:00:00-04:00,193.63333194293918,195.96071419295149,189.58785574691487,194.7520751953125,148835700,0.0,0.0,1.2673341139074923,2.9763736675614587
2026-06-30 00:00:00-04:00,197.0195429632178,200.4057532237791,194.89191886651452,199.86634826660156,166476700,0.0,0.0,2.626042914387461,2.6438328216570497
